DATASET,CELL_LINE_NAME,TCGA_DESC,CelllineName,DRUG_NAME,DrugBankID,LN_IC50,IC50
GDSC2,639-V,BLCA,BLCA_639-V,Talazoparib,DB11760,0.717104,2.04849
GDSC2,BT-20,BRCA,BRCA_BT-20,Talazoparib,DB11760,4.851708,127.95876
GDSC2,COR-L105,LUAD,LUAD_COR-L105,Talazoparib,DB11760,5.198113,180.9305
GDSC2,COLO-824,BRCA,BRCA_COLO-824,Talazoparib,DB11760,4.388504,80.51987
GDSC2,COLO-800,SKCM,SKCM_COLO-800,Talazoparib,DB11760,2.422547,11.27454
GDSC2,COLO-792,SKCM,SKCM_COLO-792,Talazoparib,DB11760,4.355625,77.91551
GDSC2,COLO-680N,ESCA,ESCA_COLO-680N,Talazoparib,DB11760,6.325825,558.81865
GDSC2,COLO-679,SKCM,SKCM_COLO-679,Talazoparib,DB11760,3.019016,20.47114
GDSC2,CFPAC-1,PAAD,PAAD_CFPAC-1,Talazoparib,DB11760,2.004129,7.41963
GDSC2,Ca-Ski,CESC,CESC_Ca-Ski,Talazoparib,DB11760,3.346894,28.41434
GDSC2,CAL-120,BRCA,BRCA_CAL-120,Talazoparib,DB11760,4.545839,94.23946
GDSC2,CAL-62,THCA,THCA_CAL-62,Talazoparib,DB11760,0.982125,2.67012
GDSC2,C32,SKCM,SKCM_C32,Talazoparib,DB11760,2.632216,13.90455
GDSC2,DBTRG-05MG,GBM,GBM_DBTRG-05MG,Talazoparib,DB11760,4.228794,68.63441
GDSC2,Detroit562,HNSC,HNSC_Detroit562,Talazoparib,DB11760,3.061651,21.3628
GDSC2,DK-MG,GBM,GBM_DK-MG,Talazoparib,DB11760,4.317402,74.99354
GDSC2,DoTc2-4510,CESC,CESC_DoTc2-4510,Talazoparib,DB11760,3.631815,37.78133
GDSC2,DU-4475,BRCA,BRCA_DU-4475,Talazoparib,DB11760,-0.456098,0.63375
GDSC2,EFM-19,BRCA,BRCA_EFM-19,Talazoparib,DB11760,4.149573,63.40692
GDSC2,EVSA-T,BRCA,BRCA_EVSA-T,Talazoparib,DB11760,3.005339,20.19306
GDSC2,FADU,HNSC,HNSC_FADU,Talazoparib,DB11760,1.812262,6.12428
GDSC2,FTC-133,THCA,THCA_FTC-133,Talazoparib,DB11760,2.158607,8.65907
GDSC2,G-361,SKCM,SKCM_G-361,Talazoparib,DB11760,3.116256,22.56175
GDSC2,GCIY,STAD,STAD_GCIY,Talazoparib,DB11760,4.950829,141.29205
GDSC2,HCC1419,BRCA,BRCA_HCC1419,Talazoparib,DB11760,5.112454,166.07741
GDSC2,HCC1569,BRCA,BRCA_HCC1569,Talazoparib,DB11760,3.892559,49.03621
GDSC2,HCC70,BRCA,BRCA_HCC70,Talazoparib,DB11760,3.483811,32.58366
GDSC2,HEC-1,UCEC,UCEC_HEC-1,Talazoparib,DB11760,4.436451,84.47461
GDSC2,HLE,LIHC,LIHC_HLE,Talazoparib,DB11760,4.131574,62.27587
GDSC2,HMV-II,SKCM,SKCM_HMV-II,Talazoparib,DB11760,4.185801,65.74614
GDSC2,HSC-3,HNSC,HNSC_HSC-3,Talazoparib,DB11760,2.218787,9.19617
GDSC2,HSC-4,HNSC,HNSC_HSC-4,Talazoparib,DB11760,1.036878,2.8204
GDSC2,HT-1197,BLCA,BLCA_HT-1197,Talazoparib,DB11760,4.099843,60.33081
GDSC2,HT-1376,BLCA,BLCA_HT-1376,Talazoparib,DB11760,5.613931,274.22008
GDSC2,HT-144,SKCM,SKCM_HT-144,Talazoparib,DB11760,4.245709,69.80523
GDSC2,HT-3,CESC,CESC_HT-3,Talazoparib,DB11760,0.991206,2.69448
GDSC2,HuH-7,LIHC,LIHC_HuH-7,Talazoparib,DB11760,4.534622,93.18828
GDSC2,IGR-1,SKCM,SKCM_IGR-1,Talazoparib,DB11760,3.971465,53.06221
GDSC2,IPC-298,SKCM,SKCM_IPC-298,Talazoparib,DB11760,2.975765,19.60462
GDSC2,IST-MEL1,SKCM,SKCM_IST-MEL1,Talazoparib,DB11760,1.810325,6.11243
GDSC2,KATOIII,STAD,STAD_KATOIII,Talazoparib,DB11760,5.420934,226.09019
GDSC2,HuP-T3,PAAD,PAAD_HuP-T3,Talazoparib,DB11760,4.115011,61.25289
GDSC2,HuP-T4,PAAD,PAAD_HuP-T4,Talazoparib,DB11760,3.071492,21.57407
GDSC2,KU-19-19,BLCA,BLCA_KU-19-19,Talazoparib,DB11760,2.94911,19.08896
GDSC2,KS-1,GBM,GBM_KS-1,Talazoparib,DB11760,5.521765,250.07603
GDSC2,KYSE-150,ESCA,ESCA_KYSE-150,Talazoparib,DB11760,3.806174,44.97802
GDSC2,KYSE-180,ESCA,ESCA_KYSE-180,Talazoparib,DB11760,3.803932,44.8773
GDSC2,KYSE-270,ESCA,ESCA_KYSE-270,Talazoparib,DB11760,2.627164,13.83448
GDSC2,KYSE-450,ESCA,ESCA_KYSE-450,Talazoparib,DB11760,4.681583,107.94081
GDSC2,KYSE-510,ESCA,ESCA_KYSE-510,Talazoparib,DB11760,4.102175,60.47167
GDSC2,LC-2-ad,LUAD,LUAD_LC-2-ad,Talazoparib,DB11760,1.168868,3.21835
GDSC2,LNCaP-Clone-FGC,PRAD,PRAD_LNCaP-Clone-FGC,Talazoparib,DB11760,1.04983,2.85717
GDSC2,MDA-MB-175-VII,BRCA,BRCA_MDA-MB-175-VII,Talazoparib,DB11760,3.675672,39.47518
GDSC2,MDA-MB-361,BRCA,BRCA_MDA-MB-361,Talazoparib,DB11760,5.205063,182.19235
GDSC2,MDA-MB-453,BRCA,BRCA_MDA-MB-453,Talazoparib,DB11760,5.22817,186.45129
GDSC2,MDA-MB-468,BRCA,BRCA_MDA-MB-468,Talazoparib,DB11760,3.297753,27.05179
GDSC2,MEL-HO,SKCM,SKCM_MEL-HO,Talazoparib,DB11760,3.517611,33.70381
GDSC2,MEL-JUSO,SKCM,SKCM_MEL-JUSO,Talazoparib,DB11760,5.308847,202.11705
GDSC2,Mewo,SKCM,SKCM_Mewo,Talazoparib,DB11760,5.117614,166.93658
GDSC2,MFE-280,UCEC,UCEC_MFE-280,Talazoparib,DB11760,4.459477,86.44229
GDSC2,MFE-296,UCEC,UCEC_MFE-296,Talazoparib,DB11760,3.698399,40.3826
GDSC2,MKN28,STAD,STAD_MKN28,Talazoparib,DB11760,5.919887,372.36963
GDSC2,MRK-nu-1,BRCA,BRCA_MRK-nu-1,Talazoparib,DB11760,2.595182,13.39903
GDSC2,NCI-H520,LUSC,LUSC_NCI-H520,Talazoparib,DB11760,2.631295,13.89175
GDSC2,SNU-1,STAD,STAD_SNU-1,Talazoparib,DB11760,2.494671,12.11775
GDSC2,SNU-5,STAD,STAD_SNU-5,Talazoparib,DB11760,1.296144,3.65518
GDSC2,SNU-16,STAD,STAD_SNU-16,Talazoparib,DB11760,2.017234,7.5175
GDSC2,NUGC-3,STAD,STAD_NUGC-3,Talazoparib,DB11760,0.825965,2.28408
GDSC2,NCI-H441,LUAD,LUAD_NCI-H441,Talazoparib,DB11760,7.018912,1117.57004
GDSC2,NCI-N87,STAD,STAD_NCI-N87,Talazoparib,DB11760,3.696773,40.31699
GDSC2,NCI-H1793,LUAD,LUAD_NCI-H1793,Talazoparib,DB11760,6.535242,689.0005
GDSC2,NCI-H358,LUAD,LUAD_NCI-H358,Talazoparib,DB11760,5.011478,150.12646
GDSC2,NCI-H1573,LUAD,LUAD_NCI-H1573,Talazoparib,DB11760,4.213532,67.59486
GDSC2,NCI-H1666,LUAD,LUAD_NCI-H1666,Talazoparib,DB11760,4.655113,105.1211
GDSC2,NCI-H1755,LUAD,LUAD_NCI-H1755,Talazoparib,DB11760,3.376825,29.27767
GDSC2,NCI-H1993,LUAD,LUAD_NCI-H1993,Talazoparib,DB11760,5.024915,152.15732
GDSC2,OS-RC-2,KIRC,KIRC_OS-RC-2,Talazoparib,DB11760,4.939697,139.72791
GDSC2,OCUB-M,BRCA,BRCA_OCUB-M,Talazoparib,DB11760,3.499723,33.10628
GDSC2,RF-48,STAD,STAD_RF-48,Talazoparib,DB11760,3.076744,21.68767
GDSC2,RT-112,BLCA,BLCA_RT-112,Talazoparib,DB11760,3.931433,50.97998
GDSC2,RVH-421,SKCM,SKCM_RVH-421,Talazoparib,DB11760,4.465845,86.99451
GDSC2,SAS,HNSC,HNSC_SAS,Talazoparib,DB11760,1.693533,5.43866
GDSC2,SCC-9,HNSC,HNSC_SCC-9,Talazoparib,DB11760,5.072218,159.52777
GDSC2,SF126,GBM,GBM_SF126,Talazoparib,DB11760,0.496389,1.64278
GDSC2,SH-4,SKCM,SKCM_SH-4,Talazoparib,DB11760,4.674192,107.14596
GDSC2,SK-HEP-1,LIHC,LIHC_SK-HEP-1,Talazoparib,DB11760,5.206176,182.39524
GDSC2,SK-LU-1,LUAD,LUAD_SK-LU-1,Talazoparib,DB11760,3.57852,35.82049
GDSC2,SK-MEL-1,SKCM,SKCM_SK-MEL-1,Talazoparib,DB11760,6.197301,491.4209
GDSC2,SK-MEL-3,SKCM,SKCM_SK-MEL-3,Talazoparib,DB11760,2.050338,7.77053
GDSC2,SK-MEL-24,SKCM,SKCM_SK-MEL-24,Talazoparib,DB11760,4.934852,139.05256
GDSC2,SK-MEL-30,SKCM,SKCM_SK-MEL-30,Talazoparib,DB11760,3.303769,27.21502
GDSC2,SK-MEL-31,SKCM,SKCM_SK-MEL-31,Talazoparib,DB11760,4.56687,96.2424
GDSC2,SK-MES-1,LUSC,LUSC_SK-MES-1,Talazoparib,DB11760,3.251048,25.81738
GDSC2,SK-MG-1,GBM,GBM_SK-MG-1,Talazoparib,DB11760,2.774368,16.02849
GDSC2,SNG-M,UCEC,UCEC_SNG-M,Talazoparib,DB11760,3.397613,29.89266
GDSC2,SNU-387,LIHC,LIHC_SNU-387,Talazoparib,DB11760,4.520513,91.88272
GDSC2,SNU-423,LIHC,LIHC_SNU-423,Talazoparib,DB11760,3.760688,42.97798
GDSC2,SNU-449,LIHC,LIHC_SNU-449,Talazoparib,DB11760,5.674429,291.32195
GDSC2,SW1088,GBM,GBM_SW1088,Talazoparib,DB11760,3.186898,24.2132
GDSC2,SW1710,BLCA,BLCA_SW1710,Talazoparib,DB11760,5.906779,367.52046
GDSC2,TGBC11TKB,STAD,STAD_TGBC11TKB,Talazoparib,DB11760,5.777419,322.92465
GDSC2,UACC-893,BRCA,BRCA_UACC-893,Talazoparib,DB11760,4.738483,114.26074
GDSC2,VMRC-RCZ,KIRC,KIRC_VMRC-RCZ,Talazoparib,DB11760,6.27683,532.09923
GDSC2,WM-115,SKCM,SKCM_WM-115,Talazoparib,DB11760,4.001774,54.69509
GDSC2,YAPC,PAAD,PAAD_YAPC,Talazoparib,DB11760,4.816955,123.58819
GDSC2,YH-13,GBM,GBM_YH-13,Talazoparib,DB11760,2.322648,10.20266
GDSC2,ZR-75-30,BRCA,BRCA_ZR-75-30,Talazoparib,DB11760,6.13797,463.1125
GDSC2,RCC10RGB,KIRC,KIRC_RCC10RGB,Talazoparib,DB11760,5.066297,158.58599
GDSC2,OE19,ESCA,ESCA_OE19,Talazoparib,DB11760,3.350766,28.52458
GDSC2,NCI-H838,LUAD,LUAD_NCI-H838,Talazoparib,DB11760,2.270931,9.68842
GDSC2,PSN1,PAAD,PAAD_PSN1,Talazoparib,DB11760,2.020536,7.54237
GDSC2,OE33,ESCA,ESCA_OE33,Talazoparib,DB11760,2.220934,9.21593
GDSC2,CGTH-W-1,THCA,THCA_CGTH-W-1,Talazoparib,DB11760,3.58515,36.05877
GDSC2,COLO-684,UCEC,UCEC_COLO-684,Talazoparib,DB11760,4.392998,80.88254
GDSC2,LN-405,GBM,GBM_LN-405,Talazoparib,DB11760,4.352089,77.64048
GDSC2,BFTC-909,KIRC,KIRC_BFTC-909,Talazoparib,DB11760,1.733215,5.65882
GDSC2,SCC-25,HNSC,HNSC_SCC-25,Talazoparib,DB11760,4.421164,83.19307
GDSC2,AsPC-1,PAAD,PAAD_AsPC-1,Talazoparib,DB11760,6.434177,622.76983
GDSC2,AU565,BRCA,BRCA_AU565,Talazoparib,DB11760,2.79836,16.4177
GDSC2,AN3-CA,UCEC,UCEC_AN3-CA,Talazoparib,DB11760,4.903431,134.75132
GDSC2,C3A,LIHC,LIHC_C3A,Talazoparib,DB11760,4.558997,95.48766
GDSC2,CAL-85-1,BRCA,BRCA_CAL-85-1,Talazoparib,DB11760,5.514,248.14171
GDSC2,CHL-1,SKCM,SKCM_CHL-1,Talazoparib,DB11760,4.029533,56.23464
GDSC2,NCI-H1651,LUAD,LUAD_NCI-H1651,Talazoparib,DB11760,0.857974,2.35838
GDSC2,RPMI-7951,SKCM,SKCM_RPMI-7951,Talazoparib,DB11760,2.241004,9.40277
GDSC2,SCC-4,HNSC,HNSC_SCC-4,Talazoparib,DB11760,4.992988,147.37613
GDSC2,SW1990,PAAD,PAAD_SW1990,Talazoparib,DB11760,4.728894,113.17033
GDSC2,UACC-812,BRCA,BRCA_UACC-812,Talazoparib,DB11760,1.956638,7.0755
GDSC2,SCC-15,HNSC,HNSC_SCC-15,Talazoparib,DB11760,3.858302,47.38482
GDSC2,CAPAN-2,PAAD,PAAD_CAPAN-2,Talazoparib,DB11760,4.702666,110.24068
GDSC2,CAL-27,HNSC,HNSC_CAL-27,Talazoparib,DB11760,1.531743,4.62623
GDSC2,A704,KIRC,KIRC_A704,Talazoparib,DB11760,2.479347,11.93347
GDSC2,A101D,SKCM,SKCM_A101D,Talazoparib,DB11760,2.847062,17.23706
GDSC2,769-P,KIRC,KIRC_769-P,Talazoparib,DB11760,2.305485,10.02904
GDSC2,23132-87,STAD,STAD_23132-87,Talazoparib,DB11760,2.403294,11.05955
GDSC2,BFTC-905,BLCA,BLCA_BFTC-905,Talazoparib,DB11760,2.842232,17.15401
GDSC2,CAL-51,BRCA,BRCA_CAL-51,Talazoparib,DB11760,-0.241383,0.78554
GDSC2,RERF-LC-MS,LUAD,LUAD_RERF-LC-MS,Talazoparib,DB11760,1.75852,5.80384
GDSC2,GAK,SKCM,SKCM_GAK,Talazoparib,DB11760,5.495924,243.6966
GDSC2,AM-38,GBM,GBM_AM-38,Talazoparib,DB11760,1.294447,3.64898
GDSC2,DOK,HNSC,HNSC_DOK,Talazoparib,DB11760,2.315509,10.13008
GDSC2,CAS-1,GBM,GBM_CAS-1,Talazoparib,DB11760,4.420963,83.17635
GDSC2,MFM-223,BRCA,BRCA_MFM-223,Talazoparib,DB11760,6.07024,432.78454
GDSC2,CAL-54,KIRC,KIRC_CAL-54,Talazoparib,DB11760,2.357036,10.55961
GDSC2,22RV1,PRAD,PRAD_22RV1,Talazoparib,DB11760,2.522501,12.45972
GDSC2,8505C,THCA,THCA_8505C,Talazoparib,DB11760,4.147609,63.28251
GDSC2,B-CPAP,THCA,THCA_B-CPAP,Talazoparib,DB11760,3.156585,23.49024
GDSC2,CAL-148,BRCA,BRCA_CAL-148,Talazoparib,DB11760,-0.551265,0.57622
GDSC2,CAL-39,CESC,CESC_CAL-39,Talazoparib,DB11760,1.646145,5.18695
GDSC2,HO-1-N-1,HNSC,HNSC_HO-1-N-1,Talazoparib,DB11760,1.486815,4.42299
GDSC2,HTC-C3,THCA,THCA_HTC-C3,Talazoparib,DB11760,5.743237,312.07296
GDSC2,KLE,UCEC,UCEC_KLE,Talazoparib,DB11760,4.525195,92.31393
GDSC2,K5,THCA,THCA_K5,Talazoparib,DB11760,2.020993,7.54581
GDSC2,MDA-MB-415,BRCA,BRCA_MDA-MB-415,Talazoparib,DB11760,3.758473,42.88289
GDSC2,NCI-H1975,LUAD,LUAD_NCI-H1975,Talazoparib,DB11760,3.459673,31.80657
GDSC2,MKN7,STAD,STAD_MKN7,Talazoparib,DB11760,5.208017,182.73134
GDSC2,MDA-MB-157,BRCA,BRCA_MDA-MB-157,Talazoparib,DB11760,4.811066,122.86252
GDSC2,MMAc-SF,SKCM,SKCM_MMAc-SF,Talazoparib,DB11760,4.817254,123.62515
GDSC2,MKN45,STAD,STAD_MKN45,Talazoparib,DB11760,3.878491,48.3512
GDSC2,PANC-03-27,PAAD,PAAD_PANC-03-27,Talazoparib,DB11760,4.508693,90.80306
GDSC2,PANC-08-13,PAAD,PAAD_PANC-08-13,Talazoparib,DB11760,4.949047,141.04049
GDSC2,PANC-10-05,PAAD,PAAD_PANC-10-05,Talazoparib,DB11760,5.749507,314.0358
GDSC2,RO82-W-1,THCA,THCA_RO82-W-1,Talazoparib,DB11760,7.589552,1977.42743
GDSC2,SiHa,CESC,CESC_SiHa,Talazoparib,DB11760,4.285028,72.60458
GDSC2,SKG-IIIa,CESC,CESC_SKG-IIIa,Talazoparib,DB11760,5.712534,302.63698
GDSC2,TT,THCA,THCA_TT,Talazoparib,DB11760,4.657916,105.41617
GDSC2,VMRC-MELG,SKCM,SKCM_VMRC-MELG,Talazoparib,DB11760,2.993977,19.96493
GDSC2,TE-9,ESCA,ESCA_TE-9,Talazoparib,DB11760,3.376283,29.2618
GDSC2,TE-11,ESCA,ESCA_TE-11,Talazoparib,DB11760,2.184277,8.88422
GDSC2,TE-6,ESCA,ESCA_TE-6,Talazoparib,DB11760,6.068335,431.96087
GDSC2,TE-12,ESCA,ESCA_TE-12,Talazoparib,DB11760,3.992122,54.16972
GDSC2,BT-474,BRCA,BRCA_BT-474,Talazoparib,DB11760,6.508458,670.79126
GDSC2,D-245MG,GBM,GBM_D-245MG,Talazoparib,DB11760,1.45677,4.29207
GDSC2,D-247MG,GBM,GBM_D-247MG,Talazoparib,DB11760,3.555748,35.014
GDSC2,D-263MG,GBM,GBM_D-263MG,Talazoparib,DB11760,3.811205,45.20488
GDSC2,D-392MG,GBM,GBM_D-392MG,Talazoparib,DB11760,3.32091,27.68553
GDSC2,D-423MG,GBM,GBM_D-423MG,Talazoparib,DB11760,3.161279,23.60076
GDSC2,D-566MG,GBM,GBM_D-566MG,Talazoparib,DB11760,0.709814,2.03361
GDSC2,CAMA-1,BRCA,BRCA_CAMA-1,Talazoparib,DB11760,4.114297,61.20917
GDSC2,BT-483,BRCA,BRCA_BT-483,Talazoparib,DB11760,7.765327,2357.42924
GDSC2,M059J,GBM,GBM_M059J,Talazoparib,DB11760,3.482313,32.53489
GDSC2,OMC-1,CESC,CESC_OMC-1,Talazoparib,DB11760,3.143572,23.18654
GDSC2,MZ2-MEL,SKCM,SKCM_MZ2-MEL,Talazoparib,DB11760,2.159397,8.66591
GDSC2,BICR22,HNSC,HNSC_BICR22,Talazoparib,DB11760,1.66888,5.30622
GDSC2,BICR78,HNSC,HNSC_BICR78,Talazoparib,DB11760,5.262202,192.9058
GDSC2,COLO-783,SKCM,SKCM_COLO-783,Talazoparib,DB11760,2.420455,11.25098
GDSC2,EN,UCEC,UCEC_EN,Talazoparib,DB11760,5.886863,360.27333
GDSC2,G-MEL,SKCM,SKCM_G-MEL,Talazoparib,DB11760,1.807614,6.09589
GDSC2,HARA,LUSC,LUSC_HARA,Talazoparib,DB11760,2.252926,9.51554
GDSC2,HCC-15,LUSC,LUSC_HCC-15,Talazoparib,DB11760,3.634753,37.89249
GDSC2,HCC-44,LUAD,LUAD_HCC-44,Talazoparib,DB11760,3.468022,32.07324
GDSC2,HCC-827,LUAD,LUAD_HCC-827,Talazoparib,DB11760,5.421492,226.21639
GDSC2,Hep3B2-1-7,LIHC,LIHC_Hep3B2-1-7,Talazoparib,DB11760,3.849944,46.99043
GDSC2,Hs-746T,STAD,STAD_Hs-746T,Talazoparib,DB11760,4.124925,61.86317
GDSC2,IGR-37,SKCM,SKCM_IGR-37,Talazoparib,DB11760,3.66835,39.18719
GDSC2,IHH-4,THCA,THCA_IHH-4,Talazoparib,DB11760,1.41875,4.13195
GDSC2,IM-95,STAD,STAD_IM-95,Talazoparib,DB11760,4.53927,93.62243
GDSC2,JHH-2,LIHC,LIHC_JHH-2,Talazoparib,DB11760,3.427095,30.78708
GDSC2,JHH-4,LIHC,LIHC_JHH-4,Talazoparib,DB11760,3.268615,26.27492
GDSC2,JHH-6,LIHC,LIHC_JHH-6,Talazoparib,DB11760,5.743311,312.09605
GDSC2,JHH-7,LIHC,LIHC_JHH-7,Talazoparib,DB11760,6.444697,629.35595
GDSC2,JHU-011,HNSC,HNSC_JHU-011,Talazoparib,DB11760,1.495987,4.46374
GDSC2,JHU-022,HNSC,HNSC_JHU-022,Talazoparib,DB11760,3.930684,50.94181
GDSC2,KYSE-220,ESCA,ESCA_KYSE-220,Talazoparib,DB11760,2.878585,17.78908
GDSC2,LN-18,GBM,GBM_LN-18,Talazoparib,DB11760,3.404944,30.11261
GDSC2,LN-229,GBM,GBM_LN-229,Talazoparib,DB11760,4.054128,57.63488
GDSC2,MDA-MB-436,BRCA,BRCA_MDA-MB-436,Talazoparib,DB11760,3.896117,49.21099
GDSC2,MFE-319,UCEC,UCEC_MFE-319,Talazoparib,DB11760,3.292046,26.89784
GDSC2,ML-1,THCA,THCA_ML-1,Talazoparib,DB11760,1.850057,6.36018
GDSC2,MS751,CESC,CESC_MS751,Talazoparib,DB11760,2.432174,11.3836
GDSC2,NCI-H1869,LUSC,LUSC_NCI-H1869,Talazoparib,DB11760,4.605389,100.02188
GDSC2,NCI-H1944,LUAD,LUAD_NCI-H1944,Talazoparib,DB11760,2.310579,10.08026
GDSC2,NCI-H2023,LUAD,LUAD_NCI-H2023,Talazoparib,DB11760,1.69957,5.47159
GDSC2,NCI-H3122,LUAD,LUAD_NCI-H3122,Talazoparib,DB11760,4.472704,87.59326
GDSC2,OSC-20,HNSC,HNSC_OSC-20,Talazoparib,DB11760,4.548924,94.53064
GDSC2,PA-TU-8988T,PAAD,PAAD_PA-TU-8988T,Talazoparib,DB11760,4.214272,67.6449
GDSC2,PC-3_[JPC-3],LUAD,LUAD_PC-3_[JPC-3],Talazoparib,DB11760,3.965271,52.73456
GDSC2,PCI-15A,HNSC,HNSC_PCI-15A,Talazoparib,DB11760,0.28591,1.33097
GDSC2,PCI-6A,HNSC,HNSC_PCI-6A,Talazoparib,DB11760,2.430967,11.36987
GDSC2,PE-CA-PJ15,HNSC,HNSC_PE-CA-PJ15,Talazoparib,DB11760,3.526649,34.00981
GDSC2,RERF-GC-1B,STAD,STAD_RERF-GC-1B,Talazoparib,DB11760,3.563741,35.29499
GDSC2,SISO,CESC,CESC_SISO,Talazoparib,DB11760,2.91387,18.42798
GDSC2,SNU-398,LIHC,LIHC_SNU-398,Talazoparib,DB11760,3.232607,25.34565
GDSC2,SU8686,PAAD,PAAD_SU8686,Talazoparib,DB11760,5.855849,349.27131
GDSC2,SUIT-2,PAAD,PAAD_SUIT-2,Talazoparib,DB11760,2.423172,11.28159
GDSC2,SW156,KIRC,KIRC_SW156,Talazoparib,DB11760,3.565812,35.36816
GDSC2,TT2609-C02,THCA,THCA_TT2609-C02,Talazoparib,DB11760,2.414491,11.18408
GDSC2,VMRC-RCW,KIRC,KIRC_VMRC-RCW,Talazoparib,DB11760,6.315339,552.98949
GDSC2,WM278,SKCM,SKCM_WM278,Talazoparib,DB11760,2.877434,17.76862
GDSC2,H3255,LUAD,LUAD_H3255,Talazoparib,DB11760,3.055829,21.23879
GDSC2,451Lu,SKCM,SKCM_451Lu,Talazoparib,DB11760,5.254735,191.47074
GDSC2,ASH-3,THCA,THCA_ASH-3,Talazoparib,DB11760,3.420472,30.58385
GDSC2,BICR10,HNSC,HNSC_BICR10,Talazoparib,DB11760,2.589178,13.31882
GDSC2,BICR31,HNSC,HNSC_BICR31,Talazoparib,DB11760,2.66545,14.37442
GDSC2,CAL-29,BLCA,BLCA_CAL-29,Talazoparib,DB11760,2.152539,8.60668
GDSC2,DAN-G,PAAD,PAAD_DAN-G,Talazoparib,DB11760,3.904393,49.61995
GDSC2,EFM-192A,BRCA,BRCA_EFM-192A,Talazoparib,DB11760,3.734052,41.84833
GDSC2,FU97,STAD,STAD_FU97,Talazoparib,DB11760,2.549421,12.79969
GDSC2,HCC1428,BRCA,BRCA_HCC1428,Talazoparib,DB11760,6.83134,926.4314
GDSC2,HCC-78,LUAD,LUAD_HCC-78,Talazoparib,DB11760,0.547183,1.72838
GDSC2,HDQ-P1,BRCA,BRCA_HDQ-P1,Talazoparib,DB11760,3.718242,41.19192
GDSC2,HeLa,CESC,CESC_HeLa,Talazoparib,DB11760,4.346321,77.19394
GDSC2,HPAC,PAAD,PAAD_HPAC,Talazoparib,DB11760,5.021535,151.6439
GDSC2,Hs-766T,PAAD,PAAD_Hs-766T,Talazoparib,DB11760,6.102073,446.78299
GDSC2,Hs-939-T,SKCM,SKCM_Hs-939-T,Talazoparib,DB11760,2.646092,14.09883
GDSC2,Hs-940-T,SKCM,SKCM_Hs-940-T,Talazoparib,DB11760,1.762175,5.82509
GDSC2,huH-1,LIHC,LIHC_huH-1,Talazoparib,DB11760,5.27451,195.29476
GDSC2,JHH-1,LIHC,LIHC_JHH-1,Talazoparib,DB11760,4.022697,55.85153
GDSC2,JHU-029,HNSC,HNSC_JHU-029,Talazoparib,DB11760,1.861978,6.43646
GDSC2,JIMT-1,BRCA,BRCA_JIMT-1,Talazoparib,DB11760,4.466165,87.02235
GDSC2,K2,SKCM,SKCM_K2,Talazoparib,DB11760,4.486641,88.82259
GDSC2,KMH-2,THCA,THCA_KMH-2,Talazoparib,DB11760,2.661231,14.3139
GDSC2,KMRC-1,KIRC,KIRC_KMRC-1,Talazoparib,DB11760,4.505114,90.47866
GDSC2,KMRC-20,KIRC,KIRC_KMRC-20,Talazoparib,DB11760,3.724947,41.46903
GDSC2,KON,HNSC,HNSC_KON,Talazoparib,DB11760,2.362658,10.61914
GDSC2,KP-1N,PAAD,PAAD_KP-1N,Talazoparib,DB11760,4.407817,82.09007
GDSC2,KP-2,PAAD,PAAD_KP-2,Talazoparib,DB11760,4.806077,122.25108
GDSC2,KYSE-50,ESCA,ESCA_KYSE-50,Talazoparib,DB11760,5.342198,208.97153
GDSC2,LC-1-sq,LUSC,LUSC_LC-1-sq,Talazoparib,DB11760,4.452299,85.82403
GDSC2,LOU-NH91,LUSC,LUSC_LOU-NH91,Talazoparib,DB11760,3.601388,36.64907
GDSC2,NCI-H1435,LUAD,LUAD_NCI-H1435,Talazoparib,DB11760,5.067698,158.80833
GDSC2,NCI-H1568,LUAD,LUAD_NCI-H1568,Talazoparib,DB11760,5.101421,164.25515
GDSC2,NCI-H1781,LUAD,LUAD_NCI-H1781,Talazoparib,DB11760,-1.64331,0.19334
GDSC2,NUGC-4,STAD,STAD_NUGC-4,Talazoparib,DB11760,5.278476,196.07084
GDSC2,OCUM-1,STAD,STAD_OCUM-1,Talazoparib,DB11760,3.743777,42.25729
GDSC2,OE21,ESCA,ESCA_OE21,Talazoparib,DB11760,5.595178,269.12555
GDSC2,OSC-19,HNSC,HNSC_OSC-19,Talazoparib,DB11760,4.098176,60.23033
GDSC2,PANC-02-03,PAAD,PAAD_PANC-02-03,Talazoparib,DB11760,4.661052,105.74727
GDSC2,PANC-04-03,PAAD,PAAD_PANC-04-03,Talazoparib,DB11760,6.622085,751.51036
GDSC2,PA-TU-8902,PAAD,PAAD_PA-TU-8902,Talazoparib,DB11760,4.167721,64.56813
GDSC2,PCI-30,HNSC,HNSC_PCI-30,Talazoparib,DB11760,2.978325,19.65487
GDSC2,PCI-4B,HNSC,HNSC_PCI-4B,Talazoparib,DB11760,0.30602,1.35801
GDSC2,PL4,PAAD,PAAD_PL4,Talazoparib,DB11760,2.584449,13.25598
GDSC2,RERF-LC-KJ,LUAD,LUAD_RERF-LC-KJ,Talazoparib,DB11760,4.213732,67.60838
GDSC2,RERF-LC-Sq1,LUSC,LUSC_RERF-LC-Sq1,Talazoparib,DB11760,3.297291,27.03929
GDSC2,SAT,HNSC,HNSC_SAT,Talazoparib,DB11760,5.040895,154.60833
